PKAIZ	33982
Mismagius	secret power
Mismagius	shadow ball
Mismagius	shadow sneak
Mismagius	shock wave
Mismagius	skill swap
Mismagius	sleep talk
Mismagius	snatch
Mismagius	snore
Mismagius	spite
Mismagius	substitute
Mismagius	sucker punch
Mismagius	sunny day
Mismagius	swagger
Mismagius	swift
Mismagius	taunt
Mismagius	thief
Mismagius	thunder
Mismagius	thunder wave
Mismagius	thunderbolt
Mismagius	torment
Mismagius	toxic
Mismagius	trick
Mismagius	trick room
Mismagius	uproar
Mismagius	will-o-wisp
Moltres	aerial ace
Moltres	agility
Moltres	air cutter
Moltres	air slash
Moltres	ancientpower
Moltres	defog
Moltres	double team
Moltres	double-edge
Moltres	ember
Moltres	endure
Moltres	extrasensory
Moltres	facade
Moltres	fire blast
Moltres	fire spin
Moltres	flamethrower
Moltres	fly
Moltres	frustration
Moltres	giga impact
Moltres	heat wave
Moltres	hidden power
Moltres	hyper beam
Moltres	mimic
Moltres	morning sun
Moltres	mud-slap
Moltres	natural gift
Moltres	ominous wind
Moltres	overheat
Moltres	pluck
Moltres	protect
Moltres	rain dance
Moltres	rest
Moltres	return
Moltres	roar
Moltres	rock smash
Moltres	roost
Moltres	safeguard
Moltres	sandstorm
Moltres	secret power
Moltres	sky attack
Moltres	sleep talk
Moltres	snore
Moltres	solarbeam
Moltres	steel wing
Moltres	substitute
Moltres	sunny day
Moltres	swagger
Moltres	swift
Moltres	tailwind
Moltres	toxic
Moltres	twister
Moltres	u-turn
Moltres	will-o-wisp
Moltres	wing attack
Monferno	aerial ace
Monferno	assist
Monferno	attract
Monferno	blaze kick
Monferno	brick break
Monferno	bulk up
Monferno	captivate
Monferno	close combat
Monferno	counter
Monferno	cut
Monferno	dig
Monferno	double kick
Monferno	double team
Monferno	ember
Monferno	encore
Monferno	endeavor
Monferno	endure
Monferno	facade
Monferno	fake out
Monferno	feint
Monferno	fire blast
Monferno	fire punch
Monferno	fire spin
Monferno	flame wheel
Monferno	flamethrower
Monferno	flare blitz
Monferno	fling
Monferno	focus blast
Monferno	focus energy
Monferno	focus punch
Monferno	frustration
Monferno	fury swipes
Monferno	grass knot
Monferno	headbutt
Monferno	heat wave
Monferno	helping hand
Monferno	hidden power
Monferno	iron tail
Monferno	leer
Monferno	low kick
Monferno	mach punch
Monferno	magic coat
Monferno	mud-slap
Monferno	nasty plot
Monferno	natural gift
Monferno	overheat
Monferno	poison jab
Monferno	protect
Monferno	rest
Monferno	return
Monferno	rock climb
Monferno	rock slide
Monferno	rock smash
Monferno	rock tomb
Monferno	rollout
Monferno	scratch
Monferno	secret power
Monferno	shadow claw
Monferno	slack off
Monferno	sleep talk
Monferno	snore
Monferno	stealth rock
Monferno	strength
Monferno	substitute
Monferno	sunny day
Monferno	swagger
Monferno	swift
Monferno	swords dance
Monferno	taunt
Monferno	thunderpunch
Monferno	torment
Monferno	toxic
Monferno	u-turn
Monferno	uproar
Monferno	vacuum wave
Monferno	will-o-wisp
Mothim	aerial ace
Mothim	air cutter
Mothim	air slash
Mothim	attract
Mothim	bug bite
Mothim	bug buzz
Mothim	camouflage
Mothim	captivate
Mothim	confusion
Mothim	defog
Mothim	double team
Mothim	dream eater
Mothim	endure
Mothim	energy ball
Mothim	facade
Mothim	flash
Mothim	frustration
Mothim	giga drain
Mothim	giga impact
Mothim	gust
Mothim	hidden power
Mothim	hyper beam
Mothim	mud-slap
Mothim	natural gift
Mothim	ominous wind
Mothim	poisonpowder
Mothim	protect
Mothim	psybeam
Mothim	psych up
Mothim	psychic
Mothim	rain dance
Mothim	rest
Mothim	return
Mothim	roost
Mothim	safeguard
Mothim	secret power
Mothim	shadow ball
Mothim	signal beam
Mothim	silver wind
Mothim	skill swap
Mothim	sleep talk
Mothim	snore
Mothim	solarbeam
Mothim	string shot
Mothim	substitute
Mothim	sunny day
Mothim	swagger
Mothim	swift
Mothim	tackle
Mothim	tailwind
Mothim	thief
Mothim	toxic
Mothim	twister
Mothim	u-turn
Mr. Mime	aerial ace
Mr. Mime	attract
Mr. Mime	barrier
Mr. Mime	baton pass
Mr. Mime	body slam
Mr. Mime	brick break
Mr. Mime	calm mind
Mr. Mime	captivate
Mr. Mime	charge beam
Mr. Mime	charm
Mr. Mime	confuse ray
Mr. Mime	confusion
Mr. Mime	copycat
Mr. Mime	counter
Mr. Mime	double team
Mr. Mime	double-edge
Mr. Mime	doubleslap
Mr. Mime	drain punch
Mr. Mime	dream eater
Mr. Mime	encore
Mr. Mime	endure
Mr. Mime	energy ball
Mr. Mime	facade
Mr. Mime	fake out
Mr. Mime	fire punch
Mr. Mime	flash
Mr. Mime	fling
Mr. Mime	focus blast
Mr. Mime	focus punch
Mr. Mime	follow me
Mr. Mime	frustration
Mr. Mime	future sight
Mr. Mime	giga impact
Mr. Mime	grass knot
Mr. Mime	guard swap
Mr. Mime	headbutt
Mr. Mime	healing wish
Mr. Mime	helping hand
Mr. Mime	hidden power
Mr. Mime	hyper beam
Mr. Mime	hypnosis
Mr. Mime	ice punch
Mr. Mime	iron defense
Mr. Mime	light screen
Mr. Mime	magic coat
Mr. Mime	magical leaf
Mr. Mime	meditate
Mr. Mime	mega kick
Mr. Mime	mega punch
Mr. Mime	metronome
Mr. Mime	mimic
Mr. Mime	mud-slap
Mr. Mime	nasty plot
Mr. Mime	natural gift
Mr. Mime	nightmare
Mr. Mime	payback
Mr. Mime	power swap
Mr. Mime	protect
Mr. Mime	psybeam
Mr. Mime	psych up
Mr. Mime	psychic
Mr. Mime	rain dance
Mr. Mime	recycle
Mr. Mime	reflect
Mr. Mime	rest
Mr. Mime	return
Mr. Mime	role play
Mr. Mime	safeguard
Mr. Mime	secret power
Mr. Mime	seismic toss
Mr. Mime	shadow ball
Mr. Mime	shock wave
Mr. Mime	signal beam
Mr. Mime	skill swap
Mr. Mime	sleep talk
Mr. Mime	snatch
Mr. Mime	snore
Mr. Mime	solarbeam
Mr. Mime	substitute
Mr. Mime	sunny day
Mr. Mime	swagger
Mr. Mime	taunt
Mr. Mime	teeter dance
Mr. Mime	thief
Mr. Mime	thunder
Mr. Mime	thunder wave
Mr. Mime	thunderbolt
Mr. Mime	thunderpunch
Mr. Mime	tickle
Mr. Mime	torment
Mr. Mime	toxic
Mr. Mime	trick
Mr. Mime	trick room
Mr. Mime	uproar
Mr. Mime	wake-up slap
Mr. Mime	zen headbutt
Mudkip	ancientpower
Mudkip	aqua tail
Mudkip	attract
Mudkip	bide
Mudkip	bite
Mudkip	blizzard
Mudkip	body slam
Mudkip	captivate
Mudkip	counter
Mudkip	curse
Mudkip	defense curl
Mudkip	dig
Mudkip	dive
Mudkip	double team
Mudkip	double-edge
Mudkip	endeavor
Mudkip	endure
Mudkip	facade
Mudkip	foresight
Mudkip	frustration
Mudkip	growl
Mudkip	hail
Mudkip	headbutt
Mudkip	hidden power
Mudkip	hydro pump
Mudkip	ice ball
Mudkip	ice beam
Mudkip	icy wind
Mudkip	iron tail
Mudkip	low kick
Mudkip	mimic
Mudkip	mirror coat
Mudkip	mud bomb
Mudkip	mud sport
Mudkip	mud-slap
Mudkip	natural gift
Mudkip	protect
Mudkip	rain dance
Mudkip	refresh
Mudkip	rest
Mudkip	return
Mudkip	rock slide
Mudkip	rock smash
Mudkip	rock tomb
Mudkip	rollout
Mudkip	secret power
Mudkip	sleep talk
Mudkip	sludge
Mudkip	snore
Mudkip	stomp
Mudkip	strength
Mudkip	substitute
Mudkip	superpower
Mudkip	surf
Mudkip	swagger
Mudkip	tackle
Mudkip	take down
Mudkip	toxic
Mudkip	uproar
Mudkip	water gun
Mudkip	water pulse
Mudkip	waterfall
Mudkip	whirlpool
Mudkip	yawn
Muk	acid armor
Muk	attract
Muk	block
Muk	body slam
Muk	brick break
Muk	captivate
Muk	curse
Muk	dark pulse
Muk	dig
Muk	disable
Muk	double team
Muk	dynamicpunch
Muk	endure
Muk	explosion
Muk	facade
Muk	fire blast
Muk	fire punch
Muk	flamethrower
Muk	fling
Muk	focus blast
Muk	focus punch
Muk	frustration
Muk	giga drain
Muk	giga impact
Muk	gunk shot
Muk	harden
Muk	haze
Muk	helping hand
Muk	hidden power
Muk	hyper beam
Muk	ice punch
Muk	imprison
Muk	lick
Muk	mean look
Muk	memento
Muk	mimic
Muk	minimize
Muk	mud bomb
Muk	mud-slap
Muk	natural gift
Muk	pain split
Muk	payback
Muk	poison gas
Muk	poison jab
Muk	pound
Muk	protect
Muk	rain dance
Muk	rest
Muk	return
Muk	rock slide
Muk	rock smash
Muk	rock tomb
Muk	screech
Muk	secret power
Muk	selfdestruct
Muk	shadow ball
Muk	shadow punch
Muk	shadow sneak
Muk	shock wave
Muk	sleep talk
Muk	sludge
Muk	sludge bomb
Muk	snore
Muk	spit up
Muk	stockpile
Muk	strength
Muk	substitute
Muk	sunny day
Muk	swagger
Muk	swallow
Muk	taunt
Muk	thief
Muk	thunder
Muk	thunderbolt
Muk	thunderpunch
Muk	torment
Muk	toxic
Munchlax	amnesia
Munchlax	attract
Munchlax	blizzard
Munchlax	body slam
Munchlax	brick break
Munchlax	captivate
Munchlax	charm
Munchlax	counter
Munchlax	curse
Munchlax	defense curl
Munchlax	double team
Munchlax	double-edge
Munchlax	earthquake
Munchlax	endure
Munchlax	facade
Munchlax	fire blast
Munchlax	fissure
Munchlax	flamethrower
Munchlax	fling
Munchlax	focus punch
Munchlax	frustration
Munchlax	gunk shot
Munchlax	headbutt
Munchlax	hidden power
Munchlax	ice beam
Munchlax	ice punch
Munchlax	icy wind
Munchlax	last resort
Munchlax	lick
Munchlax	metronome
Munchlax	mud-slap
Munchlax	natural gift
Munchlax	odor sleuth
Munchlax	outrage
Munchlax	protect
Munchlax	psychic
Munchlax	pursuit
Munchlax	rain dance
Munchlax	recycle
Munchlax	rest
Munchlax	return
Munchlax	rock climb
Munchlax	rock slide
Munchlax	rock smash
Munchlax	rock tomb
Munchlax	rollout
Munchlax	sandstorm
Munchlax	screech
Munchlax	secret power
Munchlax	seed bomb
Munchlax	shadow ball
Munchlax	shock wave
Munchlax	sleep talk
Munchlax	snore
Munchlax	solarbeam
Munchlax	stockpile
Munchlax	strength
Munchlax	substitute
Munchlax	sunny day
Munchlax	surf
Munchlax	swagger
Munchlax	swallow
Munchlax	tackle
Munchlax	thunder
Munchlax	thunderbolt
Munchlax	thunderpunch
Munchlax	toxic
Munchlax	uproar
Munchlax	water pulse
Munchlax	whirlpool
Munchlax	whirlwind
Munchlax	zen headbutt
Murkrow	aerial ace
Murkrow	air cutter
Murkrow	assurance
Murkrow	astonish
Murkrow	attract
Murkrow	brave bird
Murkrow	calm mind
Murkrow	captivate
Murkrow	confuse ray
Murkrow	dark pulse
Murkrow	defog
Murkrow	double team
Murkrow	double-edge
Murkrow	dream eater
Murkrow	drill peck
Murkrow	embargo
Murkrow	endure
Murkrow	facade
Murkrow	faint attack
Murkrow	featherdance
Murkrow	fly
Murkrow	frustration
Murkrow	haze
Murkrow	heat wave
Murkrow	hidden power
Murkrow	icy wind
Murkrow	mean look
Murkrow	mimic
Murkrow	mirror move
Murkrow	mud-slap
Murkrow	natural gift
Murkrow	night shade
Murkrow	nightmare
Murkrow	ominous wind
Murkrow	payback
Murkrow	peck
Murkrow	perish song
Murkrow	pluck
Murkrow	protect
Murkrow	psych up
Murkrow	psychic
Murkrow	psycho shift
Murkrow	pursuit
Murkrow	rain dance
Murkrow	rest
Murkrow	return
Murkrow	roost
Murkrow	screech
Murkrow	secret power
Murkrow	shadow ball
Murkrow	sky attack
Murkrow	sleep talk
Murkrow	snatch
Murkrow	snore
Murkrow	spite
Murkrow	steel wing
Murkrow	substitute
Murkrow	sucker punch
Murkrow	sunny day
Murkrow	swagger
Murkrow	swift
Murkrow	tailwind
Murkrow	taunt
Murkrow	thief
Murkrow	thunder wave
Murkrow	torment
Murkrow	toxic
Murkrow	twister
Murkrow	uproar
Murkrow	whirlwind
Murkrow	wing attack
Natu	aerial ace
Natu	air cutter
Natu	attract
Natu	baton pass
Natu	calm mind
Natu	captivate
Natu	confuse ray
Natu	double team
Natu	double-edge
Natu	dream eater
Natu	drill peck
Natu	endure
Natu	facade
Natu	faint attack
Natu	featherdance
Natu	flash
Natu	frustration
Natu	future sight
Natu	giga drain
Natu	grass knot
Natu	guard swap
Natu	haze
Natu	heat wave
Natu	hidden power
Natu	leer
Natu	light screen
Natu	lucky chant
Natu	me first
Natu	mimic
Natu	miracle eye
Natu	natural gift
Natu	night shade
Natu	nightmare
Natu	ominous wind
Natu	pain split
Natu	peck
Natu	pluck
Natu	power swap
Natu	protect
Natu	psych up
Natu	psychic
Natu	psycho shift
Natu	quick attack
Natu	rain dance
Natu	reflect
Natu	refresh
Natu	rest
Natu	return
Natu	role play
Natu	roost
Natu	secret power
Natu	shadow ball
Natu	signal beam
Natu	silver wind
Natu	skill swap
Natu	sky attack
Natu	sleep talk
Natu	snore
Natu	solarbeam
Natu	steel wing
Natu	substitute
Natu	sucker punch
Natu	sunny day
Natu	swagger
Natu	swift
Natu	tailwind
Natu	teleport
Natu	thief
Natu	thunder wave
Natu	toxic
Natu	trick
Natu	trick room
Natu	twister
Natu	u-turn
Natu	wish
Natu	zen headbutt
Nidoking	amnesia
Nidoking	aqua tail
Nidoking	attract
Nidoking	avalanche
Nidoking	beat up
Nidoking	blizzard
Nidoking	body slam
Nidoking	brick break
Nidoking	captivate
Nidoking	confusion
Nidoking	counter
Nidoking	cut
Nidoking	defense curl
Nidoking	dig
Nidoking	disable
Nidoking	double kick
Nidoking	double team
Nidoking	double-edge
Nidoking	dragon pulse
Nidoking	dynamicpunch
Nidoking	earth power
Nidoking	earthquake
Nidoking	endure
Nidoking	facade
Nidoking	fire blast
Nidoking	fire punch
Nidoking	flamethrower
Nidoking	flatter
Nidoking	fling
Nidoking	focus blast
Nidoking	focus energy
Nidoking	focus punch
Nidoking	frustration
Nidoking	fury attack
Nidoking	fury cutter
Nidoking	giga impact
Nidoking	headbutt
Nidoking	helping hand
Nidoking	hidden power
Nidoking	horn attack
Nidoking	horn drill
Nidoking	hyper beam
Nidoking	ice beam
Nidoking	ice punch
Nidoking	icy wind
Nidoking	iron tail
Nidoking	leer
Nidoking	mega kick
Nidoking	mega punch
Nidoking	megahorn
Nidoking	mimic
Nidoking	mud-slap
Nidoking	natural gift
Nidoking	outrage
Nidoking	peck
Nidoking	poison jab
Nidoking	poison sting
Nidoking	protect
Nidoking	rain dance
Nidoking	rest
Nidoking	return
Nidoking	roar
Nidoking	rock climb
Nidoking	rock slide
Nidoking	rock smash
Nidoking	rock tomb
Nidoking	sandstorm
Nidoking	secret power
Nidoking	seismic toss
Nidoking	shadow ball
Nidoking	shadow claw
Nidoking	shock wave
Nidoking	sleep talk
Nidoking	sludge bomb
Nidoking	snore
Nidoking	stealth rock
Nidoking	stone edge
Nidoking	strength
Nidoking	substitute
Nidoking	sucker punch
Nidoking	sunny day
Nidoking	super fang
Nidoking	superpower
Nidoking	supersonic
Nidoking	surf
Nidoking	swagger
Nidoking	take down
Nidoking	taunt
Nidoking	thief
Nidoking	thrash
Nidoking	thunder
Nidoking	thunderbolt
Nidoking	thunderpunch
Nidoking	torment
Nidoking	toxic
Nidoking	toxic spikes
Nidoking	uproar
Nidoking	water pulse
Nidoking	whirlpool
Nidoqueen	aerial ace
Nidoqueen	aqua tail
Nidoqueen	attract
Nidoqueen	avalanche
Nidoqueen	beat up
Nidoqueen	bite
Nidoqueen	blizzard
Nidoqueen	body slam
Nidoqueen	brick break
Nidoqueen	captivate
Nidoqueen	charm
Nidoqueen	counter
Nidoqueen	crunch
Nidoqueen	cut
Nidoqueen	defense curl
Nidoqueen	dig
Nidoqueen	disable
Nidoqueen	double kick
Nidoqueen	double team
Nidoqueen	double-edge
Nidoqueen	dragon pulse
Nidoqueen	dynamicpunch
Nidoqueen	earth power
Nidoqueen	earthquake
Nidoqueen	endure
Nidoqueen	facade
Nidoqueen	fire blast
Nidoqueen	fire punch
Nidoqueen	flamethrower
Nidoqueen	flatter
Nidoqueen	fling
Nidoqueen	focus blast
Nidoqueen	focus energy
Nidoqueen	focus punch
Nidoqueen	frustration
Nidoqueen	fury cutter
Nidoqueen	fury swipes
Nidoqueen	giga impact
Nidoqueen	growl
Nidoqueen	headbutt
Nidoqueen	helping hand
Nidoqueen	hidden power
Nidoqueen	hyper beam
Nidoqueen	ice beam
Nidoqueen	ice punch
Nidoqueen	icy wind
Nidoqueen	iron tail
Nidoqueen	mega kick
Nidoqueen	mega punch
Nidoqueen	mimic
Nidoqueen	mud-slap
Nidoqueen	natural gift
Nidoqueen	outrage
Nidoqueen	poison fang
Nidoqueen	poison jab
Nidoqueen	poison sting
Nidoqueen	protect
Nidoqueen	pursuit
Nidoqueen	rain dance
Nidoqueen	rest
Nidoqueen	return
Nidoqueen	roar
Nidoqueen	rock climb
Nidoqueen	rock slide
Nidoqueen	rock smash
Nidoqueen	rock tomb
Nidoqueen	sand-attack
Nidoqueen	sandstorm
Nidoqueen	scratch
Nidoqueen	secret power
Nidoqueen	seismic toss
Nidoqueen	shadow ball
Nidoqueen	shadow claw
Nidoqueen	shock wave
Nidoqueen	skull bash
Nidoqueen	sleep talk
Nidoqueen	sludge bomb
Nidoqueen	snore
Nidoqueen	stealth rock
Nidoqueen	stone edge
Nidoqueen	strength
Nidoqueen	substitute
Nidoqueen	sunny day
Nidoqueen	super fang
Nidoqueen	superpower
Nidoqueen	supersonic
Nidoqueen	surf
Nidoqueen	swagger
Nidoqueen	tail whip
Nidoqueen	take down
Nidoqueen	taunt
Nidoqueen	thief
Nidoqueen	thunder
Nidoqueen	thunderbolt
Nidoqueen	thunderpunch
Nidoqueen	torment
Nidoqueen	toxic
Nidoqueen	toxic spikes
Nidoqueen	uproar
Nidoqueen	water pulse
Nidoqueen	whirlpool
Nidoran-F	aerial ace
Nidoran-F	attract
Nidoran-F	beat up
Nidoran-F	bite
Nidoran-F	blizzard
Nidoran-F	body slam
Nidoran-F	captivate
Nidoran-F	charm
Nidoran-F	counter
Nidoran-F	crunch
Nidoran-F	cut
Nidoran-F	defense curl
Nidoran-F	dig
Nidoran-F	disable
Nidoran-F	double kick
Nidoran-F	double team
Nidoran-F	double-edge
Nidoran-F	endure
Nidoran-F	facade
Nidoran-F	flatter
Nidoran-F	focus energy
Nidoran-F	frustration
Nidoran-F	fury swipes
Nidoran-F	growl
Nidoran-F	headbutt
Nidoran-F	helping hand
Nidoran-F	hidden power
Nidoran-F	ice beam
Nidoran-F	iron tail
Nidoran-F	mimic
Nidoran-F	mud-slap
Nidoran-F	natural gift
Nidoran-F	poison fang
Nidoran-F	poison jab
Nidoran-F	poison sting
Nidoran-F	protect
Nidoran-F	pursuit
Nidoran-F	rain dance
Nidoran-F	rest
Nidoran-F	return
Nidoran-F	rock smash
Nidoran-F	scratch
Nidoran-F	secret power
Nidoran-F	shadow claw
Nidoran-F	shock wave
Nidoran-F	skull bash
Nidoran-F	sleep talk
Nidoran-F	sludge bomb
Nidoran-F	snore
Nidoran-F	strength
Nidoran-F	substitute
Nidoran-F	sunny day
Nidoran-F	super fang
Nidoran-F	supersonic
Nidoran-F	swagger
Nidoran-F	tail whip
Nidoran-F	take down
Nidoran-F	thief
Nidoran-F	thunder
Nidoran-F	thunderbolt
Nidoran-F	toxic
Nidoran-F	toxic spikes
Nidoran-F	water pulse
Nidoran-M	amnesia
Nidoran-M	attract
Nidoran-M	beat up
Nidoran-M	blizzard
Nidoran-M	body slam
Nidoran-M	captivate
Nidoran-M	charm
Nidoran-M	confusion
Nidoran-M	counter
Nidoran-M	cut
Nidoran-M	defense curl
Nidoran-M	dig
Nidoran-M	disable
Nidoran-M	double kick
Nidoran-M	double team
Nidoran-M	double-edge
Nidoran-M	endure
Nidoran-M	facade
Nidoran-M	flatter
Nidoran-M	focus energy
Nidoran-M	frustration
Nidoran-M	fury attack
Nidoran-M	headbutt
Nidoran-M	helping hand
Nidoran-M	hidden power
Nidoran-M	horn attack
Nidoran-M	horn drill
Nidoran-M	ice beam
Nidoran-M	iron tail
Nidoran-M	leer
Nidoran-M	mimic
Nidoran-M	mud-slap
Nidoran-M	natural gift
Nidoran-M	peck
Nidoran-M	poison jab
Nidoran-M	poison sting
Nidoran-M	protect
Nidoran-M	rain dance
Nidoran-M	rest
Nidoran-M	return
Nidoran-M	rock smash
Nidoran-M	secret power
Nidoran-M	shadow claw
Nidoran-M	shock wave
Nidoran-M	sleep talk
Nidoran-M	sludge bomb
Nidoran-M	snore
Nidoran-M	strength
Nidoran-M	substitute
Nidoran-M	sucker punch
Nidoran-M	sunny day
Nidoran-M	super fang
Nidoran-M	supersonic
Nidoran-M	swagger
Nidoran-M	take down
Nidoran-M	thief
Nidoran-M	thunder
Nidoran-M	thunderbolt
Nidoran-M	toxic
Nidoran-M	toxic spikes
Nidoran-M	water pulse
Nidorina	aerial ace
Nidorina	attract
Nidorina	beat up
Nidorina	bite
Nidorina	blizzard
Nidorina	body slam
Nidorina	captivate
Nidorina	charm
Nidorina	counter
Nidorina	crunch
Nidorina	cut
Nidorina	defense curl
Nidorina	dig
Nidorina	disable
Nidorina	double kick
Nidorina	double team
Nidorina	double-edge
Nidorina	endure
Nidorina	facade
Nidorina	flatter
Nidorina	focus energy
Nidorina	frustration
Nidorina	fury swipes
Nidorina	growl
Nidorina	headbutt
Nidorina	helping hand
Nidorina	hidden power
Nidorina	ice beam
Nidorina	iron tail
Nidorina	mimic
Nidorina	mud-slap
Nidorina	natural gift
Nidorina	poison fang
Nidorina	poison jab
Nidorina	poison sting
Nidorina	protect
Nidorina	pursuit
Nidorina	rain dance
Nidorina	rest
Nidorina	return
Nidorina	rock smash
Nidorina	scratch
Nidorina	secret power
Nidorina	shadow claw
Nidorina	shock wave
Nidorina	skull bash
Nidorina	sleep talk
Nidorina	sludge bomb
Nidorina	snore
Nidorina	strength
Nidorina	substitute
Nidorina	sunny day
Nidorina	super fang
Nidorina	supersonic
Nidorina	swagger
Nidorina	tail whip
Nidorina	take down
Nidorina	thief
Nidorina	thunder
Nidorina	thunderbolt
Nidorina	toxic
Nidorina	toxic spikes
Nidorina	water pulse
Nidorino	amnesia
Nidorino	attract
Nidorino	beat up
Nidorino	blizzard
Nidorino	body slam
Nidorino	captivate
Nidorino	confusion
Nidorino	counter
Nidorino	cut
Nidorino	defense curl
Nidorino	dig
Nidorino	disable
Nidorino	double kick
Nidorino	double team
Nidorino	double-edge
Nidorino	endure
Nidorino	facade
Nidorino	flatter
Nidorino	focus energy
Nidorino	frustration
Nidorino	fury attack
Nidorino	headbutt
Nidorino	helping hand
Nidorino	hidden power
Nidorino	horn attack
Nidorino	horn drill
Nidorino	ice beam
Nidorino	iron tail
Nidorino	leer
Nidorino	mimic
Nidorino	mud-slap
Nidorino	natural gift
Nidorino	peck
Nidorino	poison jab
Nidorino	poison sting
Nidorino	protect
Nidorino	rain dance
Nidorino	rest
Nidorino	return
Nidorino	rock smash
Nidorino	secret power
Nidorino	shadow claw
Nidorino	shock wave
Nidorino	sleep talk
Nidorino	sludge bomb
Nidorino	snore
Nidorino	strength
Nidorino	substitute
Nidorino	sucker punch
Nidorino	sunny day
Nidorino	super fang
Nidorino	supersonic
Nidorino	swagger
Nidorino	take down
Nidorino	thief
Nidorino	thunder
Nidorino	thunderbolt
Nidorino	toxic
Nidorino	toxic spikes
Nidorino	water pulse
Nincada	aerial ace
Nincada	bug bite
